Student_ID,Name,Skills,Preferred_Role,CGPA,Mock_OA_Score,Projects,Internships_Done,Placed_Status
2025CS10250,Student_250,"JIRA, Python, Selenium",QA Engineer,7.03,44,1,0,0
2025CS10251,Student_251,"Linux, Azure, AWS",System Administrator,6.38,64,6,3,1
2025CS10252,Student_252,"Java, JIRA, Python, Automation Testing, Manual Testing, Selenium",QA Engineer,7.45,59,3,2,1
2025CS10253,Student_253,"Git, JavaScript, HTML, SQL, MongoDB, Express.js",Full Stack Developer,6.1,81,3,2,1
2025CS10254,Student_254,"Tableau, Power BI, Excel",Data Analyst,9.17,96,1,1,1
2025CS10255,Student_255,"Git, React, HTML, MongoDB, SQL",Full Stack Developer,7.59,49,1,1,0
2025CS10256,Student_256,"Docker, Azure, Jenkins",DevOps Engineer,8.83,93,1,3,1
2025CS10257,Student_257,"Deep Learning, Python, TensorFlow, MLOps, Machine Learning",Machine Learning Engineer,9.34,91,3,3,1
2025CS10258,Student_258,"System Design, Java, Python, C++, SQL, Data Structures",Software Engineer,9.26,71,2,0,1
2025CS10259,Student_259,"Deep Learning, Python, PyTorch, MLOps, Machine Learning",Machine Learning Engineer,9.8,46,6,0,1
2025CS10260,Student_260,"Django, Express.js, SQL, NoSQL",Backend Developer,6.67,65,2,0,0
2025CS10261,Student_261,"SQL, Data Science, Excel",Data Analyst,9.43,45,2,2,1
2025CS10262,Student_262,"HTML, User Research, CSS",UI/UX Designer,7.12,59,4,3,1
2025CS10263,Student_263,"Django, Flask, Spring Boot, NoSQL, API Design",Backend Developer,8.78,58,0,2,1
2025CS10264,Student_264,"JIRA, Manual Testing, Python, Automation Testing",QA Engineer,8.11,94,1,1,1
2025CS10265,Student_265,"Python, TensorFlow, Docker, MLOps, AWS",Machine Learning Engineer,7.75,40,4,1,0
2025CS10266,Student_266,"Java, JIRA, Python, Manual Testing, SQL",QA Engineer,8.94,83,2,1,1
2025CS10267,Student_267,"Power BI, R, Statistics, Python, Data Science, Excel",Data Analyst,8.73,64,4,1,1
2025CS10268,Student_268,"Azure, Linux, Networking, Bash, Virtualization, AWS",System Administrator,9.79,47,2,1,0
2025CS10269,Student_269,"Tableau, Data Science, R",Data Analyst,6.43,52,1,1,0
2025CS10270,Student_270,"Azure, Linux, Networking, Bash, Virtualization, AWS",System Administrator,8.27,77,5,0,1
2025CS10271,Student_271,"PyTorch, Pandas, Deep Learning",Data Scientist,7.14,95,1,3,1
2025CS10272,Student_272,"Java, Android Studio, iOS Development, Kotlin, Swift, React Native",Mobile App Developer,6.66,62,6,2,1
2025CS10273,Student_273,"Django, Java, MongoDB, SQL, API Design",Backend Developer,6.36,63,6,1,1
2025CS10274,Student_274,"Sketch, CSS, Figma, HTML, User Research",UI/UX Designer,7.31,96,0,0,1
2025CS10275,Student_275,"Bash, Azure, AWS",System Administrator,6.64,64,5,3,1
2025CS10276,Student_276,"Java, Adobe XD, Kotlin, React Native",Mobile App Developer,9.3,90,4,0,1
2025CS10277,Student_277,"Wireframing, Adobe XD, Figma, CSS",UI/UX Designer,9.0,42,4,0,0
2025CS10278,Student_278,"Vue.js, Tailwind CSS, Redux, HTML, TypeScript",Frontend Developer,8.8,94,6,2,1
2025CS10279,Student_279,"Power BI, R, Statistics, Data Science, Tableau, SQL",Data Analyst,6.12,72,2,2,0
2025CS10280,Student_280,"CSS, JavaScript, React, HTML, Node.js",Full Stack Developer,6.46,41,5,3,0
2025CS10281,Student_281,"Tableau, Scikit-learn, Machine Learning",Data Scientist,7.15,68,0,3,1
2025CS10282,Student_282,"JIRA, SQL, Data Analysis",Product Manager,6.53,56,3,1,0
2025CS10283,Student_283,"Flutter, Java, Kotlin, Android Studio",Mobile App Developer,8.76,60,6,2,1
2025CS10284,Student_284,"Data Analysis, JIRA, Communication, Product Management, Roadmapping, SQL",Product Manager,8.62,41,6,0,0
2025CS10285,Student_285,"Vue.js, Tailwind CSS, CSS, Redux, React, Angular",Frontend Developer,7.15,75,1,1,0
2025CS10286,Student_286,"Power BI, R, Data Science, Tableau, SQL",Data Analyst,6.4,77,3,2,1
2025CS10287,Student_287,"CI/CD, Azure, Git, Docker, Kubernetes, Jenkins",DevOps Engineer,7.97,95,5,0,1
2025CS10288,Student_288,"TypeScript, Angular, JavaScript, React",Frontend Developer,8.42,59,1,3,1
2025CS10289,Student_289,"Linux, CI/CD, Bash Scripting, AWS",DevOps Engineer,7.97,62,4,0,0
2025CS10290,Student_290,"CSS, JavaScript, HTML, TypeScript, Angular",Frontend Developer,6.77,87,4,1,1
2025CS10291,Student_291,"Machine Learning, PyTorch, Docker, AWS",Machine Learning Engineer,6.76,74,1,2,1
2025CS10292,Student_292,"NumPy, Deep Learning, Python, Pandas, TensorFlow, Machine Learning",Data Scientist,8.94,86,3,3,1
2025CS10293,Student_293,"Virtualization, Linux, Windows Server, AWS",System Administrator,9.4,71,4,2,1
2025CS10294,Student_294,"Android Studio, Java, Kotlin, Swift",Mobile App Developer,9.26,59,2,2,1
2025CS10295,Student_295,"Python, PyTorch, Docker, MLOps, Machine Learning",Machine Learning Engineer,9.42,87,1,3,1
2025CS10296,Student_296,"Azure, Linux, Networking, Windows Server, Bash, AWS",System Administrator,8.84,60,3,0,0
2025CS10297,Student_297,"Python, Tableau, Pandas, Scikit-learn",Data Scientist,6.91,70,4,1,1
2025CS10298,Student_298,"Bash, Virtualization, Networking",System Administrator,9.26,77,5,0,1
2025CS10299,Student_299,"Vue.js, Redux, React, HTML, Angular",Frontend Developer,8.94,81,1,2,1
2025CS10300,Student_300,"Flutter, Java, React Native",Mobile App Developer,7.79,64,6,2,1
2025CS10301,Student_301,"HTML, TypeScript, CSS, Redux",Frontend Developer,7.94,54,0,3,0
2025CS10302,Student_302,"JIRA, Product Management, Roadmapping",Product Manager,7.07,94,5,3,1
2025CS10303,Student_303,"Power BI, Networking, Windows Server, Bash, Virtualization, AWS",System Administrator,8.02,41,3,0,0
2025CS10304,Student_304,"Git, JavaScript, CSS, React",Full Stack Developer,8.01,65,0,0,0
2025CS10305,Student_305,"CSS, Git, React, HTML, SQL, Express.js",Full Stack Developer,7.26,48,5,0,0
2025CS10306,Student_306,"Deep Learning, Python, MLOps, Machine Learning, AWS",Machine Learning Engineer,8.12,87,2,2,1
2025CS10307,Student_307,"Java, JIRA, Automation Testing, Manual Testing, SQL, Selenium",QA Engineer,9.49,61,0,1,1
2025CS10308,Student_308,"Sketch, Adobe XD, CSS, Prototyping, Wireframing, Figma",UI/UX Designer,7.86,98,5,3,1
2025CS10309,Student_309,"System Design, Java, Python, Algorithms, SQL, Data Structures",Software Engineer,6.65,86,5,1,1
2025CS10310,Student_310,"JIRA, Python, Java",QA Engineer,9.33,58,1,0,0
2025CS10311,Student_311,"CSS, JavaScript, React, HTML, Node.js",Full Stack Developer,8.71,88,0,0,1
2025CS10312,Student_312,"Flutter, Android Studio, Deep Learning, iOS Development, Kotlin, Swift, React Native",Mobile App Developer,7.93,85,6,1,1
2025CS10313,Student_313,"Java, Flask, Spring Boot, Node.js, SQL, PostgreSQL",Backend Developer,6.24,84,3,0,0
2025CS10314,Student_314,"NumPy, Python, TensorFlow, Machine Learning, Tableau",Data Scientist,6.55,66,1,2,0
2025CS10315,Student_315,"Wireframing, Sketch, Adobe XD",UI/UX Designer,6.55,86,1,1,1
2025CS10316,Student_316,"Python, MLOps, Deep Learning",Machine Learning Engineer,7.33,40,6,2,0
2025CS10317,Student_317,"JIRA, Manual Testing, Java",QA Engineer,9.31,54,0,3,1
2025CS10318,Student_318,"Express.js, SQL, NoSQL",Backend Developer,8.52,69,0,2,1
2025CS10319,Student_319,"Python, SQL, Power BI, Statistics",Data Analyst,8.34,43,4,0,0
2025CS10320,Student_320,"Sketch, Adobe XD, Prototyping",UI/UX Designer,7.73,42,1,2,0
2025CS10321,Student_321,"Deep Learning, PyTorch, Docker, MLOps, Machine Learning",Machine Learning Engineer,8.98,88,4,3,1
2025CS10322,Student_322,"Vue.js, Tailwind CSS, Redux",Frontend Developer,7.45,84,1,3,1
2025CS10323,Student_323,"Data Analysis, JIRA, Agile, Product Management, SQL",Product Manager,6.22,45,5,2,0
2025CS10324,Student_324,"Java, Android Studio, iOS Development, Kotlin, Swift",Mobile App Developer,7.15,68,4,1,1
2025CS10325,Student_325,"Java, Python, Algorithms, SQL, Data Structures",Software Engineer,7.84,88,4,3,1
2025CS10326,Student_326,"CSS, Git, JavaScript, React, Node.js, MongoDB",Full Stack Developer,9.32,97,5,1,1
2025CS10327,Student_327,"Tableau, Data Science, Excel",Data Analyst,6.99,41,1,0,0
2025CS10328,Student_328,"MongoDB, Java, NoSQL",Backend Developer,9.32,84,2,0,1
2025CS10329,Student_329,"Sketch, Adobe XD, Figma",UI/UX Designer,9.72,72,6,0,1
2025CS10330,Student_330,"Bash, Azure, Windows Server",System Administrator,6.42,74,2,2,1
2025CS10331,Student_331,"Wireframing, Figma, CSS",UI/UX Designer,7.09,63,2,0,0
2025CS10332,Student_332,"Data Analysis, JIRA, Agile, Communication, Product Management",Product Manager,7.08,64,5,1,1
2025CS10333,Student_333,"Tableau, NumPy, Deep Learning",Data Scientist,6.5,94,3,1,1
2025CS10334,Student_334,"CI/CD, Azure, Bash Scripting, Git, AWS",DevOps Engineer,7.08,75,3,0,0
2025CS10335,Student_335,"Java, Flask, Spring Boot, Node.js, NoSQL, PostgreSQL",Backend Developer,7.39,45,0,2,0
2025CS10336,Student_336,"Java, Android Studio, iOS Development, Kotlin, Swift, React Native",Mobile App Developer,8.84,73,2,1,1
2025CS10337,Student_337,"SQL, Git, Data Structures",Software Engineer,9.16,57,5,2,1
2025CS10338,Student_338,"SQL, Product Management, Roadmapping",Product Manager,9.63,44,0,3,1
2025CS10339,Student_339,"AWS, Docker, MLOps, Machine Learning",Machine Learning Engineer,7.06,79,4,2,1
2025CS10340,Student_340,"HTML, MongoDB, JavaScript, CSS",Full Stack Developer,8.12,83,5,0,1
2025CS10341,Student_341,"Azure, Bash Scripting, Git, Docker, Kubernetes",DevOps Engineer,8.06,66,0,2,1
2025CS10342,Student_342,"Jenkins, CI/CD, Kubernetes",DevOps Engineer,9.56,65,6,1,1
2025CS10343,Student_343,"JIRA, Roadmapping, Data Analysis, Agile",Product Manager,9.63,61,6,2,1
2025CS10344,Student_344,"PyTorch, MLOps, AWS",Machine Learning Engineer,7.75,44,1,2,0
2025CS10345,Student_345,"PyTorch, MLOps, Deep Learning, Machine Learning",Machine Learning Engineer,8.9,58,4,3,1
2025CS10346,Student_346,"Java, Python, C++, SQL, Data Structures",Software Engineer,9.01,44,1,3,1
2025CS10347,Student_347,"Power BI, R, Data Science, SQL, Excel",Data Analyst,8.42,88,6,1,1
2025CS10348,Student_348,"Tableau, Python, TensorFlow, Data Science",Data Scientist,7.43,99,5,3,1
2025CS10349,Student_349,"Deep Learning, PyTorch, TensorFlow, MLOps, Docker, AWS",Machine Learning Engineer,7.45,98,3,3,1
2025CS10350,Student_350,"Java, JIRA, Automation Testing, Manual Testing, SQL, Selenium",QA Engineer,6.22,88,4,1,1
2025CS10351,Student_351,"JIRA, Azure, SQL, Data Analysis",Product Manager,7.4,73,4,1,1
2025CS10352,Student_352,"Python, Pandas, Data Science",Data Scientist,9.74,84,3,1,1
2025CS10353,Student_353,"Java, JIRA, Python, Automation Testing, Manual Testing, Selenium",QA Engineer,6.31,87,1,3,1
2025CS10354,Student_354,"Docker, Deep Learning, Machine Learning",Machine Learning Engineer,6.71,63,3,3,1
2025CS10355,Student_355,"System Design, Python, C++, SQL, Data Structures",Software Engineer,7.92,49,4,2,1
2025CS10356,Student_356,"Git, Node.js, React",Full Stack Developer,9.4,46,1,1,0
2025CS10357,Student_357,"Python, Tableau, Scikit-learn",Data Scientist,9.55,55,6,0,1
2025CS10358,Student_358,"JavaScript, React, HTML, Node.js, MongoDB, Express.js",Full Stack Developer,6.92,71,3,1,1
2025CS10359,Student_359,"Git, JavaScript, Node.js",Full Stack Developer,7.22,68,1,0,0
2025CS10360,Student_360,"Django, Java, NoSQL",Backend Developer,9.69,63,1,3,1
2025CS10361,Student_361,"Tableau, SQL, R, Data Science",Data Analyst,9.01,52,0,2,0
2025CS10362,Student_362,"MongoDB, Java, Node.js",Backend Developer,6.1,96,3,2,1
2025CS10363,Student_363,"Azure, Data Structures, Linux, Bash Scripting, Docker, AWS",DevOps Engineer,7.22,90,2,1,1
2025CS10364,Student_364,"Spring Boot, Express.js, Java, NoSQL",Backend Developer,6.68,79,0,0,0
2025CS10365,Student_365,"Azure, Power BI, Linux, Networking, Bash, Virtualization, AWS",System Administrator,7.0,69,5,1,1
2025CS10366,Student_366,"Sketch, Adobe XD, CSS, Figma, HTML, User Research",UI/UX Designer,6.21,59,3,0,0
2025CS10367,Student_367,"Sketch, CSS, User Research, HTML, Prototyping, Figma",UI/UX Designer,9.03,68,0,0,0
2025CS10368,Student_368,"Django, Express.js, NoSQL",Backend Developer,6.92,48,0,1,0
2025CS10369,Student_369,"Python, SQL, Statistics, Data Science",Data Analyst,8.36,80,2,3,1
2025CS10370,Student_370,"Data Science, Statistics, Excel",Data Analyst,6.32,75,1,0,0
2025CS10371,Student_371,"Sketch, Adobe XD, CSS, HTML, User Research",UI/UX Designer,6.16,96,4,1,1
2025CS10372,Student_372,"SQL, TensorFlow, Data Science, Deep Learning",Data Scientist,9.89,86,5,1,1
2025CS10373,Student_373,"System Design, Algorithms, Java, C++",Software Engineer,6.15,44,0,2,0
2025CS10374,Student_374,"Python, TensorFlow, MLOps, Docker, Machine Learning",Machine Learning Engineer,7.32,70,2,2,1
2025CS10375,Student_375,"Power BI, Data Science, Tableau, SQL, Excel",Data Analyst,7.77,50,2,3,1
2025CS10376,Student_376,"System Design, SQL, C++, Data Structures",Software Engineer,6.6,49,3,0,0
2025CS10377,Student_377,"JIRA, SQL, Data Analysis, Roadmapping",Product Manager,8.18,49,2,3,1
2025CS10378,Student_378,"Algorithms, Python, Git, C++",Software Engineer,8.64,78,4,1,1
2025CS10379,Student_379,"Java, Flask, JIRA, Automation Testing, Manual Testing, SQL, Selenium",QA Engineer,7.65,78,4,1,1
2025CS10380,Student_380,"CI/CD, Azure, Bash Scripting, Kubernetes",DevOps Engineer,8.14,99,3,1,1
2025CS10381,Student_381,"Tailwind CSS, Redux, HTML, TypeScript, Angular",Frontend Developer,7.1,86,6,0,1
2025CS10382,Student_382,"Java, Python, Git, Algorithms, SQL, Data Structures",Software Engineer,7.68,43,4,3,1
2025CS10383,Student_383,"Azure, Linux, Windows Server, Virtualization, AWS",System Administrator,6.32,50,0,0,0
2025CS10384,Student_384,"React, Tailwind CSS, CSS, Angular",Frontend Developer,8.62,89,6,2,1
2025CS10385,Student_385,"Flutter, Java, Android Studio, Swift, React Native",Mobile App Developer,9.8,76,1,1,1
2025CS10386,Student_386,"Java, Git, Python",Software Engineer,6.63,43,3,3,0
2025CS10387,Student_387,"Tailwind CSS, CSS, Redux, JavaScript, HTML, TypeScript",Frontend Developer,7.14,72,3,3,1
2025CS10388,Student_388,"CSS, JavaScript, React, TypeScript, Angular",Frontend Developer,7.12,86,3,1,1
2025CS10389,Student_389,"Flutter, iOS Development, Git, Java",Mobile App Developer,7.02,85,4,2,1
2025CS10390,Student_390,"NumPy, TensorFlow, Data Science, Scikit-learn, Machine Learning, SQL",Data Scientist,7.14,94,4,2,1
2025CS10391,Student_391,"Azure, Linux, Networking, Windows Server, Virtualization",System Administrator,8.61,49,3,1,0
2025CS10392,Student_392,"HTML, Express.js, Git",Full Stack Developer,6.43,41,5,0,0
2025CS10393,Student_393,"Flutter, Kotlin, React Native",Mobile App Developer,8.72,63,6,3,1
2025CS10394,Student_394,"HTML, Vue.js, TypeScript, JavaScript",Frontend Developer,8.71,97,2,1,1
2025CS10395,Student_395,"Python, PyTorch, TensorFlow, MLOps, Docker",Machine Learning Engineer,7.71,42,2,0,0
2025CS10396,Student_396,"Sketch, CSS, Figma, HTML, Wireframing, User Research",UI/UX Designer,9.63,74,3,0,1
2025CS10397,Student_397,"System Design, Java, C++",Software Engineer,7.85,76,1,2,1
2025CS10398,Student_398,"Bash Scripting, Git, Linux, Kubernetes",DevOps Engineer,7.89,98,5,3,1
2025CS10399,Student_399,"Automation Testing, Manual Testing, Python, Java",QA Engineer,9.41,96,1,2,1
2025CS10400,Student_400,"Vue.js, Tailwind CSS, Redux",Frontend Developer,7.06,88,2,1,1
2025CS10401,Student_401,"Python, MLOps, Docker, AWS",Machine Learning Engineer,6.27,45,3,2,0
2025CS10402,Student_402,"HTML, Redux, CSS, React",Frontend Developer,6.2,71,5,2,1
2025CS10403,Student_403,"Vue.js, CSS, Redux, JavaScript, API Design",Frontend Developer,6.5,90,4,2,1
2025CS10404,Student_404,"Tailwind CSS, CSS, JavaScript, TypeScript, Angular",Frontend Developer,7.6,97,6,1,1
2025CS10405,Student_405,"Linux, Azure, Git, Bash Scripting",DevOps Engineer,6.37,43,1,3,0
2025CS10406,Student_406,"Python, PyTorch, TensorFlow, Docker",Machine Learning Engineer,7.72,89,0,1,1
2025CS10407,Student_407,"Java, JIRA, Automation Testing, Manual Testing, SQL, Selenium",QA Engineer,8.59,82,1,0,1
2025CS10408,Student_408,"Excel, Tableau, Statistics, Data Science",Data Analyst,9.84,57,3,1,1
2025CS10409,Student_409,"Flutter, Java, iOS Development, PyTorch, Swift, React Native",Mobile App Developer,8.31,73,4,3,1
2025CS10410,Student_410,"Flutter, Java, Swift",Mobile App Developer,6.84,79,2,1,1
2025CS10411,Student_411,"Python, MLOps, Machine Learning",Machine Learning Engineer,9.5,56,5,0,1
2025CS10412,Student_412,"Statistics, R, Data Science",Data Analyst,8.41,98,4,2,1
2025CS10413,Student_413,"Python, Java, C++, Data Structures",Software Engineer,6.64,80,4,0,1
2025CS10414,Student_414,"Tableau, SQL, Power BI, R",Data Analyst,6.7,92,6,0,1
2025CS10415,Student_415,"Java, JIRA, Python, Automation Testing, Manual Testing",QA Engineer,7.88,44,6,1,0
2025CS10416,Student_416,"Linux, Docker, Azure, CI/CD",DevOps Engineer,8.66,78,5,1,1
2025CS10417,Student_417,"System Design, Java, C++, Data Structures",Software Engineer,9.67,54,0,2,1
2025CS10418,Student_418,"Vue.js, Redux, JavaScript, React, HTML, TypeScript",Frontend Developer,6.94,45,1,1,0
2025CS10419,Student_419,"JIRA, Manual Testing, Python, SQL",QA Engineer,9.79,54,5,2,1
2025CS10420,Student_420,"Automation Testing, MongoDB, JIRA, Selenium",QA Engineer,7.99,43,6,3,1
2025CS10421,Student_421,"CI/CD, Azure, Bash Scripting, Linux, Git, Jenkins",DevOps Engineer,9.83,68,5,2,1
2025CS10422,Student_422,"CI/CD, Git, Bash Scripting, AWS",DevOps Engineer,8.21,69,0,2,1
2025CS10423,Student_423,"iOS Development, Express.js, Android Studio, Swift",Mobile App Developer,6.2,83,6,2,1
2025CS10424,Student_424,"Linux, Git, Jenkins",DevOps Engineer,8.1,81,5,1,1
2025CS10425,Student_425,"Data Analysis, Product Management, Roadmapping",Product Manager,8.14,48,6,0,0
2025CS10426,Student_426,"Django, Flask, NoSQL",Backend Developer,8.57,42,1,2,0
2025CS10427,Student_427,"Tailwind CSS, R, Redux, React, Angular",Frontend Developer,8.41,42,2,2,0
2025CS10428,Student_428,"Java, JIRA, Python, Manual Testing, SQL",QA Engineer,6.82,46,4,3,0
2025CS10429,Student_429,"Vue.js, Redux, JavaScript, HTML, TypeScript, Angular",Frontend Developer,6.15,74,5,2,1
2025CS10430,Student_430,"Flutter, Java, Android Studio, Deep Learning, iOS Development, Kotlin",Mobile App Developer,6.45,65,5,2,1
2025CS10431,Student_431,"Tableau, PyTorch, TensorFlow, Deep Learning",Data Scientist,7.94,69,0,2,1
2025CS10432,Student_432,"CI/CD, Azure, Git, Kubernetes",DevOps Engineer,9.15,47,4,2,1
2025CS10433,Student_433,"Kotlin, Java, Android Studio, React Native",Mobile App Developer,6.4,67,3,1,0
2025CS10434,Student_434,"TensorFlow, Networking, MLOps, Docker, Machine Learning, AWS",Machine Learning Engineer,6.84,62,6,1,1
2025CS10435,Student_435,"System Design, Java, Python, Algorithms, Data Structures",Software Engineer,7.54,91,6,1,1
2025CS10436,Student_436,"PyTorch, MLOps, TensorFlow",Machine Learning Engineer,9.04,83,6,1,1
2025CS10437,Student_437,"Django, Java, Spring Boot, NoSQL, SQL, API Design",Backend Developer,9.7,96,5,0,1
2025CS10438,Student_438,"Adobe XD, Figma, CSS",UI/UX Designer,8.4,63,4,2,1
2025CS10439,Student_439,"CSS, Git, JavaScript, React, MongoDB, Express.js",Full Stack Developer,7.9,92,5,3,1
2025CS10440,Student_440,"Deep Learning, Python, TensorFlow, MLOps, Machine Learning, AWS",Machine Learning Engineer,6.07,80,5,1,1
2025CS10441,Student_441,"Bash, Linux, Windows Server",System Administrator,8.47,73,3,2,1
2025CS10442,Student_442,"PyTorch, MLOps, Docker, Machine Learning, AWS",Machine Learning Engineer,9.57,46,1,2,1
2025CS10443,Student_443,"System Design, Git, C++, Data Structures",Software Engineer,7.92,93,2,2,1
2025CS10444,Student_444,"Jenkins, CI/CD, Docker, Kubernetes",DevOps Engineer,7.13,44,5,0,0
2025CS10445,Student_445,"Virtualization, Linux, Windows Server",System Administrator,6.89,98,4,1,1
2025CS10446,Student_446,"Express.js, SQL, Java, NoSQL",Backend Developer,7.78,46,3,3,1
2025CS10447,Student_447,"Agile, Communication, Product Management, Roadmapping, SQL",Product Manager,8.32,73,4,3,1
